step,wall_time,tag,type,value
12,1745182902.5560174,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,11.43895149230957
13,1745183792.1685486,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,11.32667064666748
14,1745184693.3341546,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,10.899639129638672
15,1745185595.5084667,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,15.967541694641113
16,1745186496.8372118,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,11.741349220275879
17,1745187405.2620308,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,13.084196090698242
18,1745188306.311147,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,16.462520599365234
19,1745189207.7313745,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,10.934765815734863
20,1745190256.070829,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,10.303040504455566
21,1745191170.6705577,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,7.391975402832031
22,1745192071.87368,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,8.716588020324707
23,1745192964.2148275,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,6.879676818847656
24,1745193856.0856988,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,12.038488388061523
25,1745194746.1387093,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,11.050614356994629
26,1745195628.7319949,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,5.931465148925781
27,1745196516.4282663,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,7.078341007232666
28,1745197400.5741146,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,7.186835289001465
29,1745198281.6411893,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,8.266682624816895
30,1745199160.7770028,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,6.507071495056152
31,1745200038.8912685,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,6.12842321395874
32,1745200913.1531627,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,5.625161170959473
33,1745201943.3814142,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,4.785248756408691
34,1745202839.4162855,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,5.265538215637207
35,1745203720.3751824,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,5.550840854644775
36,1745204589.4047565,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,4.4465861320495605
37,1745205607.488753,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,5.114226341247559
38,1745206470.4518003,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,7.489002227783203
39,1745207343.5422277,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,5.099732875823975
40,1745208209.4107058,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,4.560672283172607
41,1745209076.4815571,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,6.68759822845459
42,1745209942.8117516,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,5.220396995544434
43,1745210815.8710415,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,7.009020805358887
44,1745211689.215549,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.957062244415283
45,1745212555.3131974,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,4.901760101318359
46,1745213417.406839,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.9446606636047363
47,1745214282.602225,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,4.4652581214904785
48,1745215148.181058,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.0611491203308105
49,1745216019.7990596,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.739903688430786
50,1745216894.2485256,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,4.416853904724121
51,1745217756.7171304,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.6163036823272705
52,1745218620.6914725,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.324746608734131
53,1745219494.4212935,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,4.213552951812744
54,1745220361.179924,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.4472014904022217
55,1745221224.429094,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.587434768676758
56,1745222085.9403136,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.10166072845459
57,1745222949.0133903,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.367333173751831
58,1745223809.5898547,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,4.108043193817139
59,1745224668.3142555,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.9299416542053223
60,1745225543.6991816,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,4.305113792419434
61,1745226401.9409378,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.5695087909698486
62,1745227259.6019647,Train/activations/ResidualBlock4_1stConvBlock_forward/max,scalar,3.5576114654541016
0,1745171235.4939811,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-14.500740051269531
1,1745172296.8863788,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-17.50479507446289
2,1745173338.132333,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-40.3217887878418
3,1745174233.1320019,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-14.6194486618042
4,1745175273.5704246,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-20.83494758605957
5,1745176165.821669,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-23.715030670166016
6,1745177057.440432,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-22.266862869262695
7,1745178097.8433979,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-21.521358489990234
8,1745179142.5225768,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-16.923290252685547
9,1745180055.6504517,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-25.06334114074707
10,1745181105.8495336,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-13.383241653442383
11,1745182002.445096,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-17.132719039916992
12,1745182902.5563838,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-9.929174423217773
13,1745183792.1695669,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-10.160431861877441
14,1745184693.3345103,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-9.62841796875
15,1745185595.5088513,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-15.253618240356445
16,1745186496.8424418,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-10.07383918762207
17,1745187405.2624307,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-11.335304260253906
18,1745188306.3116295,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-13.735658645629883
19,1745189207.731864,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-9.245590209960938
20,1745190256.071889,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-10.261479377746582
21,1745191170.6710963,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-5.947055339813232
22,1745192071.8740447,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-8.915735244750977
23,1745192964.2152016,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-6.8668975830078125
24,1745193856.086097,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-10.774454116821289
25,1745194746.1390998,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-8.67225456237793
26,1745195628.7323549,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.987026691436768
27,1745196516.4287262,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-5.9853010177612305
28,1745197400.574481,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-6.569520473480225
29,1745198281.641514,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-8.151748657226562
30,1745199160.777408,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-5.5509114265441895
31,1745200038.891642,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-5.431334495544434
32,1745200913.1535308,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.926499366760254
33,1745201943.3817883,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.416036605834961
34,1745202839.416656,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.962759971618652
35,1745203720.375551,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.860080718994141
36,1745204589.4052749,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.17932653427124
37,1745205607.4891474,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.792897701263428
38,1745206470.6874523,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-7.284461975097656
39,1745207343.5426702,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.99736213684082
40,1745208209.4138076,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.3009114265441895
41,1745209076.5121713,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-6.36834716796875
42,1745209942.8122277,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.710972785949707
43,1745210815.8718789,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-6.551409721374512
44,1745211689.2159803,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.152125835418701
45,1745212555.3139317,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.388335704803467
46,1745213417.407406,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.094927787780762
47,1745214282.6027138,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.904698371887207
48,1745215148.1814222,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-3.339909315109253
49,1745216019.7998216,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.744328022003174
50,1745216894.2489202,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.522165775299072
51,1745217756.7175753,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.106222152709961
52,1745218620.6936193,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.446853160858154
53,1745219494.421777,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-5.014589309692383
54,1745220361.1802459,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.363420009613037
55,1745221224.4295259,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-3.9513561725616455
56,1745222085.940763,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-3.4973511695861816
57,1745222949.018471,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-3.170313835144043
58,1745223809.590242,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.211521148681641
59,1745224668.31462,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.026739597320557
60,1745225543.6995416,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-4.703611850738525
61,1745226401.9413779,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-3.6173031330108643
62,1745227259.6023319,Train/activations/ResidualBlock4_1stConvBlock_forward/min,scalar,-3.638359785079956
0,1745171235.4943764,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.28349265456199646
1,1745172296.8868766,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.30132895708084106
2,1745173338.1327758,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.24875250458717346
3,1745174233.1324227,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.280725359916687
4,1745175273.5711691,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.2789309024810791
5,1745176165.8221319,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.21809515357017517
6,1745177057.440825,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.056276142597198486
7,1745178097.843749,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.095579132437706
8,1745179142.5230014,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.12287827581167221
9,1745180055.6508622,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.1170339360833168
10,1745181105.8498955,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.1054844856262207
11,1745182002.4454305,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.08031140267848969
12,1745182902.5567565,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.07155682146549225
13,1745183792.1704812,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.06048956513404846
14,1745184693.3349705,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.10006316006183624
15,1745185595.5091977,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.06706288456916809
16,1745186496.8434048,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.057769156992435455
17,1745187405.2627842,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.06330717355012894
18,1745188306.3122046,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.04964602738618851
19,1745189207.732342,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.04555344209074974
20,1745190256.0722866,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.039756979793310165
21,1745191170.6716425,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.04608355835080147
22,1745192071.874427,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.03359033912420273
23,1745192964.2155647,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.02791694365441799
24,1745193856.0864582,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.0321282222867012
25,1745194746.1394577,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.023560145869851112
26,1745195628.7327862,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.022340569645166397
27,1745196516.4290998,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.020292846485972404
28,1745197400.5748985,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.013310810551047325
29,1745198281.6419084,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.022363206371665
30,1745199160.7777822,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.013566014356911182
31,1745200038.8920007,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.011688940227031708
32,1745200913.15399,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.008966801688075066
33,1745201943.3821702,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.007247301749885082
34,1745202839.4170265,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.009167633019387722
35,1745203720.3766906,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.005989104509353638
36,1745204589.4056628,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.0029737239237874746
37,1745205607.4894848,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.001140416250564158
38,1745206470.718849,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.0020298142917454243
39,1745207343.5440252,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.005732704419642687
40,1745208209.4148145,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.002826013369485736
41,1745209076.5335941,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.0035184607841074467
42,1745209942.8127303,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.0006262484239414334
43,1745210815.8723497,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.0017499213572591543
44,1745211689.2165196,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.0024962385650724173
45,1745212555.314493,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.008816218003630638
46,1745213417.4080534,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.004222271963953972
47,1745214282.6031303,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.00456581637263298
48,1745215148.1818504,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.01011658739298582
49,1745216019.8003929,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.00023483562108594924
50,1745216894.2492735,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.003911837935447693
51,1745217756.7191806,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.009301669895648956
52,1745218620.698289,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.006665118038654327
53,1745219494.4222186,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.003166336566209793
54,1745220361.18059,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.008288553915917873
55,1745221224.429889,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.007391768041998148
56,1745222085.9415965,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.007368165999650955
57,1745222949.0209687,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.010576016269624233
58,1745223809.5906422,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.008472051471471786
59,1745224668.314989,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.010728683322668076
60,1745225543.699919,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.007896296679973602
61,1745226401.941804,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.008469339460134506
62,1745227259.6026912,Train/activations/ResidualBlock4_2ndConvBlock_forward/mean,scalar,-0.007431378122419119
0,1745171235.500692,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.8919438123703003
1,1745172296.8874142,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.8707593083381653
2,1745173338.1344395,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.8133939504623413
3,1745174233.1336768,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.8623262643814087
4,1745175273.5716074,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.8322097063064575
5,1745176165.8247523,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.7994197010993958
6,1745177057.4411974,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,1.1811597347259521
7,1745178097.8441288,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,1.046572208404541
8,1745179142.5235386,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.9924502372741699
9,1745180055.6529913,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.8149634599685669
10,1745181105.8502302,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.753516674041748
11,1745182002.44583,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.729433000087738
12,1745182902.5570984,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.6691593527793884
13,1745183792.1709712,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.6854466795921326
14,1745184693.3353362,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.5944703817367554
15,1745185595.5096514,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.5982149839401245
16,1745186496.8438659,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.5489059686660767
17,1745187405.2632256,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.5144640803337097
18,1745188306.3126783,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.49544209241867065
19,1745189207.7328415,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.5137342810630798
20,1745190256.0726519,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.4678065776824951
21,1745191170.673598,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.397724986076355
22,1745192071.8748004,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.4179550111293793
23,1745192964.2159417,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.4464516043663025
24,1745193856.086833,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.3682754933834076
25,1745194746.139868,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.3434528410434723
26,1745195628.7331727,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.33523184061050415
27,1745196516.4294877,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.31117475032806396
28,1745197400.5752995,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.31496694684028625
29,1745198281.6422586,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.3093135952949524
30,1745199160.7781577,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.2578156292438507
31,1745200038.8923573,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.24578197300434113
32,1745200913.1543841,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.2393532246351242
33,1745201943.3825712,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.23489348590373993
34,1745202839.417393,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.2142784595489502
35,1745203720.3780792,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.2023736983537674
36,1745204589.4060452,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.18291254341602325
37,1745205607.4898415,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.18745188415050507
38,1745206470.7480137,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.16605262458324432
39,1745207343.544374,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.18953081965446472
40,1745208209.4165044,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.15759363770484924
41,1745209076.5551045,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.14739513397216797
42,1745209942.814196,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.14478161931037903
43,1745210815.8730106,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.13221856951713562
44,1745211689.2169144,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.1362413614988327
45,1745212555.3150048,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.13881991803646088
46,1745213417.4101396,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.1501629799604416
47,1745214282.6035311,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.12385082244873047
48,1745215148.183571,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.13141004741191864
49,1745216019.800851,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.1343630850315094
50,1745216894.2496743,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.11339123547077179
51,1745217756.7225137,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.1208135336637497
52,1745218620.7050483,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.11345018446445465
53,1745219494.4232547,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.10987148433923721
54,1745220361.1809492,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.10725902020931244
55,1745221224.4307659,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.1036621481180191
56,1745222085.9421005,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.10067591816186905
57,1745222949.0238607,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.11039574444293976
58,1745223809.5910192,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.1053779348731041
59,1745224668.3153312,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.10695616900920868
60,1745225543.700318,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.10562340170145035
61,1745226401.9422543,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.09571433067321777
62,1745227259.603442,Train/activations/ResidualBlock4_2ndConvBlock_forward/std,scalar,0.09213992208242416
0,1745171235.5010734,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,7.583386421203613
1,1745172296.8878815,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,5.935178279876709
2,1745173338.1348615,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,10.347983360290527
3,1745174233.1341357,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,5.998020648956299
4,1745175273.572041,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,8.781007766723633
5,1745176165.8251646,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,12.05607795715332
6,1745177057.4415183,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,8.542424201965332
7,1745178097.8444674,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,8.443587303161621
8,1745179142.5239766,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,7.600872993469238
9,1745180055.6592252,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,10.351799011230469
10,1745181105.8505797,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,6.370267391204834
11,1745182002.446195,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,7.623271942138672
12,1745182902.5574574,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,5.016043663024902
13,1745183792.1713421,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,5.042649269104004
14,1745184693.3360233,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,4.502946376800537
15,1745185595.510063,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,6.020327091217041
16,1745186496.8442986,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,5.40201473236084
17,1745187405.2637103,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,5.3327226638793945
18,1745188306.3131907,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,6.8090081214904785
19,1745189207.7332194,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,4.691895961761475
20,1745190256.0730846,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,4.331433296203613
21,1745191170.6741388,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,3.2925639152526855
22,1745192071.8751678,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,4.062429428100586
23,1745192964.2163482,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,2.76859450340271
24,1745193856.0872447,Train/activations/ResidualBlock4_2ndConvBlock_forward/max,scalar,3.952791929244995
